Item Name,Game Name,Listed On,Acted On, Display Price, Price in Cents, Type, Market Name, App Id, Context Id, Asset Id, Instance Id, Class Id, Unowned Context Id, Unowned Id
"Aurora Lights","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 841.29","84129","purchase","2640280-Aurora Lights","753","6","28320928718","0","5659556645","6","28321004162"
"Winter Glow","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 806.10","80610","purchase","2640280-Winter Glow","753","6","28320520064","0","5659556639","6","28321127040"
"Bunny Glow","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 769.47","76947","purchase","2640280-Bunny Glow","753","6","28321115429","0","5659556634","6","28321149110"
"Penguin Pals","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 742.23","74223","purchase","2640280-Penguin Pals","753","6","28321065088","0","5659556640","6","28321130445"
"Winter Trove","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 789.02","78902","purchase","2640280-Winter Trove","753","6","28321085010","0","5659556646","6","28321125463"
"Snowy Skyline","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 806.08","80608","purchase","2640280-Snowy Skyline","753","6","28320951979","0","5659556642","6","28320992870"
"Chill City","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 768.12","76812","purchase","2640280-Chill City","753","6","28319939833","0","5659556638","6","28321108031"
"Frosty Pane","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 862.68","86268","purchase","2640280-Frosty Pane","753","6","28318669621","0","5659556637","6","28321114151"
"Penguin Glow","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 797.52","79752","purchase","2640280-Penguin Glow","753","6","28320383188","0","5659556633","6","28320890771"
"Dreams & Nightmares Case","Counter-Strike 2","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 13 976.72","1397672","sale","Dreams & Nightmares Case","730","2","34621429027","302028390","4717330486","2","34621429027"
"Frozen Friends","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 843.34","84334","purchase","2640280-Frozen Friends","753","6","28320928721","0","5659556631","6","28321004295"
"Penguin Chill","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 789.15","78915","purchase","2640280-Penguin Chill","753","6","28320978233","0","5659556632","6","28321012837"
"Penguin Pals","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 779.71","77971","purchase","2640280-Penguin Pals","753","6","28320995547","0","5659556640","6","28321013764"
"Snowy Skyline","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 785.76","78576","purchase","2640280-Snowy Skyline","753","6","28320970565","0","5659556642","6","28320990983"
"Winter Trove","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 726.30","72630","purchase","2640280-Winter Trove","753","6","28307703031","0","5659556646","6","28320984992"
"Aurora Lights","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 825.39","82539","purchase","2640280-Aurora Lights","753","6","28320933550","0","5659556645","6","28320974866"
"Chill City","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 750.05","75005","purchase","2640280-Chill City","753","6","28320590733","0","5659556638","6","28320986835"
"Winter Glow","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 785.76","78576","purchase","2640280-Winter Glow","753","6","28301688780","0","5659556639","6","28320974576"
"Bunny Glow","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 788.02","78802","purchase","2640280-Bunny Glow","753","6","28320776197","0","5659556634","6","28320974364"
"Penguin Glow","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 771.99","77199","purchase","2640280-Penguin Glow","753","6","28320909510","0","5659556633","6","28320984705"
"Frosty Pane","Winter Sale 2023 Trading Card","22 Dec	
		22 Dec","22 Dec	
		22 Dec","Rp 841.46","84146","purchase","2640280-Frosty Pane","753","6","28318017544","0","5659556637","6","28320972247"
"Snowy Skyline","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 639.75","163975","purchase","2640280-Snowy Skyline","753","6","28231353962","0","5651282674","6","28231394701"
"Penguin Pals","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 639.75","163975","purchase","2640280-Penguin Pals","753","6","28231347040","0","5651282582","6","28231394799"
"Aurora Lights","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 563.77","156377","purchase","2640280-Aurora Lights","753","6","28231300498","0","5651282546","6","28231380869"
"Frozen Friends","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 475.52","147552","purchase","2640280-Frozen Friends","753","6","28220560845","0","5651282509","6","28231377311"
"Winter Glow","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 601.62","160162","purchase","2640280-Winter Glow","753","6","28231353915","0","5651282556","6","28231394632"
"Bunny Glow","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 754.15","175415","purchase","2640280-Bunny Glow","753","6","28231353870","0","5651282675","6","28231394666"
"Winter Trove","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 639.75","163975","purchase","2640280-Winter Trove","753","6","28231353945","0","5651282697","6","28231394670"
"Chill City","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 716.03","171603","purchase","2640280-Chill City","753","6","28231353974","0","5651282630","6","28231394726"
"Frosty Pane","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 830.42","183042","purchase","2640280-Frosty Pane","753","6","28231353971","0","5651282500","6","28231394761"
"Penguin Chill","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 1 639.75","163975","purchase","2640280-Penguin Chill","753","6","28231353954","0","5651282562","6","28231394765"
"Penguin Glow","Winter Sale 2023 Trading Card","16 Dec	
		16 Dec","16 Dec	
		16 Dec","Rp 2 724.47","272447","purchase","2640280-Penguin Glow","753","6","28231379350","0","5651282610","6","28231394927"
"Anubis Collection Package","Counter-Strike 2","3 Dec	
		3 Dec","3 Dec	
		3 Dec","Rp 23 913.26","2391326","sale","Anubis Collection Package","730","2","34794365237","143865972","5312944063","2","34794365237"
"Anubis Collection Package","Counter-Strike 2","3 Dec	
		3 Dec","3 Dec	
		3 Dec","Rp 23 913.26","2391326","sale","Anubis Collection Package","730","2","34794364886","143865972","5312944063","2","34794364886"
"Anubis Collection Package","Counter-Strike 2","3 Dec	
		3 Dec","3 Dec	
		3 Dec","Rp 23 826.43","2382643","sale","Anubis Collection Package","730","2","34794365716","143865972","5312944063","2","34794365716"
"Anubis Collection Package","Counter-Strike 2","3 Dec	
		3 Dec","3 Dec	
		3 Dec","Rp 23 907.57","2390757","sale","Anubis Collection Package","730","2","34794365492","143865972","5312944063","2","34794365492"
"Anubis Collection Package","Counter-Strike 2","3 Dec	
		3 Dec","3 Dec	
		3 Dec","Rp 23 826.43","2382643","sale","Anubis Collection Package","730","2","34794365945","143865972","5312944063","2","34794365945"
"Dreams & Nightmares Case","Counter-Strike 2","25 Nov	
		25 Nov","25 Nov	
		25 Nov","Rp 15 653.65","1565365","sale","Dreams & Nightmares Case","730","2","34583623090","302028390","4717330486","2","34583623090"
"VW","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 840.97","84097","purchase","1222680-VW","753","6","27927960964","0","3845888753","6","27943885331"
"Honda","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 762.84","76284","purchase","1222680-Honda","753","6","27565547720","0","3845892411","6","27943708938"
"Nissan","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 806.88","80688","purchase","1222680-Nissan","753","6","27942631033","0","3845888754","6","27942697927"
"BMWI8","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 807.71","80771","purchase","1222680-BMWI8","753","6","22141322358","0","3845888755","6","27942294169"
"Range Rover SVR","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 853.62","85362","purchase","1222680-Range Rover SVR","753","6","27942948986","0","3845869693","6","27943863620"
"VW","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 772.06","77206","purchase","1222680-VW","753","6","13880008583","0","3845888753","6","27943917233"
"Honda","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 682.90","68290","purchase","1222680-Honda","753","6","27915565443","0","3845892411","6","27943816715"
"Nissan","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 806.88","80688","purchase","1222680-Nissan","753","6","27829533042","0","3845888754","6","27942561958"
"BMWI8","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 807.54","80754","purchase","1222680-BMWI8","753","6","27877756483","0","3845888755","6","27942034636"
"Range Rover SVR","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 772.06","77206","purchase","1222680-Range Rover SVR","753","6","13879646584","0","3845869693","6","27943917232"
"Range Rover SVR","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 772.06","77206","purchase","1222680-Range Rover SVR","753","6","13880585583","0","3845869693","6","27943917231"
"VW","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 767.78","76778","purchase","1222680-VW","753","6","22206518971","0","3845888753","6","27943933548"
"Honda","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 676.57","67657","purchase","1222680-Honda","753","6","27928001138","0","3845892411","6","27943885330"
"Nissan","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 792.53","79253","purchase","1222680-Nissan","753","6","27918572075","0","3845888754","6","27943833209"
"BMWI8","Need for Speed™ Heat  Trading Card","13 Nov	
		13 Nov","13 Nov	
		13 Nov","Rp 803.04","80304","purchase","1222680-BMWI8","753","6","27942721666","0","3845888755","6","27943841812"
"Sheep Anatomy","Wallpaper Engine Trading Card","5 Nov	
		5 Nov","5 Nov	
		5 Nov","Rp 469.89","46989","purchase","431960-Sheep Anatomy","753","6","27817029283","0","1964814707","6","27876280278"
"Nuclear Fission","Wallpaper Engine Trading Card","5 Nov	
		5 Nov","5 Nov	
		5 Nov","Rp 469.89","46989","purchase","431960-Nuclear Fission","753","6","18194745271","0","1995660203","6","27876765653"
"Spiral Galaxy","Wallpaper Engine Trading Card","5 Nov	
		5 Nov","5 Nov	
		5 Nov","Rp 426.97","42697","purchase","431960-Spiral Galaxy","753","6","26999793074","0","1994253305","6","27873941892"
"DNA Mutation","Wallpaper Engine Trading Card","5 Nov	
		5 Nov","5 Nov	
		5 Nov","Rp 493.41","49341","purchase","431960-DNA Mutation","753","6","27813005438","0","1964891783","6","27875958566"
"Sticker | lauNX | Rio 2022","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 129.29","12929","purchase","Sticker | lauNX | Rio 2022","730","2","27961606777","188530139","5051655036","2","27961606777"
"Sticker | Liquid | 2020 RMR","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 221.56","22156","purchase","Sticker | Liquid | 2020 RMR","730","2","22132797956","188530139","4302203124","2","22132797956"
"Sticker | Liquid | 2020 RMR","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 224.54","22454","purchase","Sticker | Liquid | 2020 RMR","730","2","34246626797","188530139","5593514937","2","34246626797"
"Sticker | Liquid | 2020 RMR","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 215.47","21547","purchase","Sticker | Liquid | 2020 RMR","730","2","24072473045","188530139","4302203124","2","24072473045"
"AK-47 | Safari Mesh","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 2 492.74","249274","purchase","AK-47 | Safari Mesh (Field-Tested)","730","2","23956178984","302028390","310777321","2","23956178984"
"Sticker | Liquid | 2020 RMR","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 231.24","23124","purchase","Sticker | Liquid | 2020 RMR","730","2","21475205093","188530139","4302203124","2","21475205093"
"Sticker | Liquid | 2020 RMR","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 231.24","23124","purchase","Sticker | Liquid | 2020 RMR","730","2","21475251005","188530139","4302203124","2","21475251005"
"Sticker | Global Elite","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 6 760.47","676047","purchase","Sticker | Global Elite","730","2","34244698328","188530139","5593529991","2","34244698328"
"AK-47 | Safari Mesh","Counter-Strike 2","26 Oct	
		26 Oct","26 Oct	
		26 Oct","Rp 2 590.30","259030","purchase","AK-47 | Safari Mesh (Battle-Scarred)","730","2","32626158866","302028390","310779539","2","32626158866"
"Music Kit | The Verkkars & n0thing, Flashbang Dance","Counter-Strike 2","21 Oct	
		21 Oct","21 Oct	
		21 Oct","Rp 65 263.83","6526383","sale","Music Kit | The Verkkars & n0thing, Flashbang Dance","730","2","24810833973","143865972","4638743430","2","24810833973"
"Sticker | yel | Berlin 2019","Counter-Strike 2","19 Oct	
		19 Oct","19 Oct	
		19 Oct","Rp 572.56","57256","purchase","Sticker | yel | Berlin 2019","730","2","16634277829","188530139","3485697189","2","16634277829"
"Sticker | yel | Berlin 2019","Counter-Strike 2","19 Oct	
		19 Oct","19 Oct	
		19 Oct","Rp 667","66700","purchase","Sticker | yel | Berlin 2019","730","2","34120430314","188530139","3485697189","2","34120430314"
"Sticker | yel | Berlin 2019","Counter-Strike 2","19 Oct	
		19 Oct","19 Oct	
		19 Oct","Rp 642.28","64228","purchase","Sticker | yel | Berlin 2019","730","2","17057501832","188530139","3485697189","2","17057501832"
"Sticker | yel | Berlin 2019","Counter-Strike 2","19 Oct	
		19 Oct","19 Oct	
		19 Oct","Rp 645.44","64544","purchase","Sticker | yel | Berlin 2019","730","2","34109937816","188530139","3485697189","2","34109937816"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149824","188530139","4302203082","2","27840149824"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149833","188530139","4302203082","2","27840149833"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149836","188530139","4302203082","2","27840149836"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149777","188530139","4302203082","2","27840149777"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149778","188530139","4302203082","2","27840149778"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149774","188530139","4302203082","2","27840149774"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149763","188530139","4302203082","2","27840149763"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 72.15","7215","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","27840149790","188530139","4302203082","2","27840149790"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 71.78","7178","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","24024588818","188530139","4302203082","2","24024588818"
"Sticker | Ninjas in Pyjamas | 2020 RMR","Counter-Strike 2","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 71.78","7178","purchase","Sticker | Ninjas in Pyjamas | 2020 RMR","730","2","24040747199","188530139","4302203082","2","24040747199"
"Rose Petals","Wallpaper Engine Profile Background","14 Oct	
		14 Oct","14 Oct	
		14 Oct","Rp 225.91","22591","purchase","431960-Rose Petals","753","6","27521310847","0","1996960724","6","27688849391"
"VK Headphones","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 10 426.86","1042686","purchase","VK Headphones","578080","2","4325201460553190901","0","2904271483","2","4325202095246717512"
"PGC 2019 Tactical Hoodie","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 7 270.16","727016","purchase","PGC 2019 Tactical Hoodie","578080","2","4283541355408824282","0","3570798534","2","4343216493752374277"
"Woven Sun Hat","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 1 721.91","172191","purchase","Woven Sun Hat","578080","2","4271156456411891801","0","3034799932","2","4330831594775479336"
"Military Boots (Black)","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 1 908.08","190808","purchase","Military Boots (Black)","578080","2","4324076195340183459","0","2734205401","2","4324076195340184501"
"Sweater and Dress Shirt (Beige)","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 489.41","48941","purchase","Sweater and Dress Shirt (Beige)","578080","2","4315068361379399307","0","3165115410","2","4315068996086458704"
"Tweed Vest (Gray)","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 242.67","24267","purchase","Tweed Vest (Gray)","578080","2","3398504665646125664","0","3034795975","2","4326327995153854677"
"Fingerless Gloves (Leather)","PUBG: BATTLEGROUNDS","6 Oct	
		20 Sep","6 Oct	
		20 Sep","Rp 140.48","14048","purchase","Fingerless Gloves (Leather)","578080","2","4244132862329952667","0","2225518546","2","7192867351322932007"
"Gas Mask (Half)","PUBG: BATTLEGROUNDS","6 Oct	
		30 Sep","6 Oct	
		30 Sep","Rp 71.13","7113","purchase","Gas Mask (Half)","578080","2","4333082759901363945","0","2225520589","2","4333082759904811619"
"Beanie (Gray)","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 65.66","6566","purchase","Beanie (Gray)","578080","2","2019231530321639314","0","2662539709","2","4317320795898192763"
"Fingerless Gloves (Camo)","PUBG: BATTLEGROUNDS","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 53.73","5373","purchase","Fingerless Gloves (Camo)","578080","2","3586563561150621360","0","2451623426","2","4340964693943825741"
"Sticker | Into The Breach (Gold) | Paris 2023","Counter-Strike 2","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 43 151.96","4315196","sale","Sticker | Into The Breach (Gold) | Paris 2023","730","2","33692599808","188530139","5327976101","2","33692599808"
"Revolution Case","Counter-Strike 2","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 19 387.11","1938711","sale","Revolution Case","730","2","29256609920","0","5189384637","2","29256609920"
"Dreams & Nightmares Case","Counter-Strike 2","6 Oct	
		6 Oct","6 Oct	
		6 Oct","Rp 21 795.72","2179572","sale","Dreams & Nightmares Case","730","2","30707531555","0","4717330486","2","30707531555"
"Rio 2022 Contenders Sticker Capsule","Counter-Strike 2","5 Oct	
		28 Sep","5 Oct	
		28 Sep","Rp 7 488.29","748829","sale","Rio 2022 Contenders Sticker Capsule","730","2","28417845038","143865972","5051655060","2","28417845038"
"Revolution Case","Counter-Strike 2","4 Oct	
		1 Oct","4 Oct	
		1 Oct","Rp 21 840.87","2184087","sale","Revolution Case","730","2","32825403455","0","5189384637","2","32825403455"
"Recoil Case","Counter-Strike 2","3 Oct	
		3 Oct","3 Oct	
		3 Oct","Rp 8 751.19","875119","sale","Recoil Case","730","2","30826358120","0","4901046679","2","30826358120"
"Revolution Case","Counter-Strike 2","2 Oct	
		2 Oct","2 Oct	
		2 Oct","Rp 20 581.86","2058186","sale","Revolution Case","730","2","30551912267","0","5189384637","2","30551912267"
"Dreams & Nightmares Case","Counter-Strike 2","2 Oct	
		1 Oct","2 Oct	
		1 Oct","Rp 21 779.36","2177936","sale","Dreams & Nightmares Case","730","2","32653853421","0","4717330486","2","32653853421"
"Dreams & Nightmares Case","Counter-Strike 2","2 Oct	
		1 Oct","2 Oct	
		1 Oct","Rp 21 779.36","2177936","sale","Dreams & Nightmares Case","730","2","30334935010","0","4717330486","2","30334935010"
"Revolution Case","Counter-Strike 2","1 Oct	
		1 Oct","1 Oct	
		1 Oct","Rp 20 117.61","2011761","sale","Revolution Case","730","2","33542581527","0","5189384637","2","33542581527"
"Dreamy","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 383.25","38325","purchase","2459330-Dreamy","753","6","26463388630","0","5396063349","6","26501056304"
"Windy","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 378.59","37859","purchase","2459330-Windy","753","6","26514668765","0","5396063342","6","26514689630"
"Cat Nap (Trading Card)","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 359.62","35962","purchase","2459330-Cat Nap (Trading Card)","753","6","26151660270","0","5396063338","6","26514679220"
"Palms","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 327.40","32740","purchase","2459330-Palms","753","6","26514626461","0","5396063351","6","26514680704"
"Chill Breeze","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 383.25","38325","purchase","2459330-Chill Breeze","753","6","26455021937","0","5396063348","6","26495663628"
"Parrot","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 381.31","38131","purchase","2459330-Parrot","753","6","26513968115","0","5396063339","6","26514663812"
"Sheep Anatomy","Wallpaper Engine Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 333.77","33377","purchase","431960-Sheep Anatomy","753","6","26505746012","0","1964814707","6","26514574246"
"Spiral Galaxy","Wallpaper Engine Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 410.48","41048","purchase","431960-Spiral Galaxy","753","6","20827004583","0","1994253305","6","26514451265"
"Nuclear Fission","Wallpaper Engine Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 430.61","43061","purchase","431960-Nuclear Fission","753","6","25573820131","0","1995660203","6","26514578383"
"DNA Mutation","Wallpaper Engine Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 387.56","38756","purchase","431960-DNA Mutation","753","6","19582957910","0","1964891783","6","26514600505"
"Car Blueprints","Wallpaper Engine Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 363.99","36399","purchase","431960-Car Blueprints","753","6","25674298222","0","1962922396","6","26514637460"
"Palms","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 350.52","35052","purchase","2459330-Palms","753","6","26430417705","0","5396063351","6","26509976850"
"Windy","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 383.25","38325","purchase","2459330-Windy","753","6","26456573983","0","5396063342","6","26496966251"
"Chill Breeze","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 381.31","38131","purchase","2459330-Chill Breeze","753","6","26514535941","0","5396063348","6","26514588428"
"Balmy","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 338.95","33895","purchase","2459330-Balmy","753","6","26514299104","0","5396063335","6","26514586160"
"Parrot","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 378.27","37827","purchase","2459330-Parrot","753","6","26514529956","0","5396063339","6","26514589130"
"Happy Cat","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 364.38","36438","purchase","2459330-Happy Cat","753","6","26512099823","0","5396063352","6","26514534208"
"Umbrella","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 335.11","33511","purchase","2459330-Umbrella","753","6","26514535948","0","5396063350","6","26514588383"
"Fishies","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 362.07","36207","purchase","2459330-Fishies","753","6","26513684999","0","5396063341","6","26514584915"
"Cooler Cat","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 385.17","38517","purchase","2459330-Cooler Cat","753","6","26514001544","0","5396063347","6","26514562780"
"Umbrella","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 334.81","33481","purchase","2459330-Umbrella","753","6","26514494262","0","5396063350","6","26514564289"
"Happy Cat","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 362.07","36207","purchase","2459330-Happy Cat","753","6","26514563245","0","5396063352","6","26514579114"
"Balmy","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 340.72","34072","purchase","2459330-Balmy","753","6","26482867683","0","5396063335","6","26514561569"
"Fishies","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 362.07","36207","purchase","2459330-Fishies","753","6","26513684855","0","5396063341","6","26514571632"
"Cooler Cat","Summer In The City Trading Card","11 Jul	
		11 Jul","11 Jul	
		11 Jul","Rp 385.17","38517","purchase","2459330-Cooler Cat","753","6","26514001521","0","5396063347","6","26514562699"
"Paris 2023 Mirage Souvenir Package","Counter-Strike 2","7 Jul	
		9 Jun","7 Jul	
		9 Jun","Rp 70 000.10","7000010","sale","Paris 2023 Mirage Souvenir Package","730","2","30527313641","236997301","5342958276","2","30527313641"
"Paris 2023 Mirage Souvenir Package","Counter-Strike 2","26 May	
		26 May","26 May	
		26 May","Rp 50 978.09","5097809","purchase","Paris 2023 Mirage Souvenir Package","730","2","30387868476","236997301","5342883050","2","30387868476"
"Dreams & Nightmares Case","Counter-Strike 2","24 May	
		24 May","24 May	
		24 May","Rp 17 406.49","1740649","sale","Dreams & Nightmares Case","730","2","29939353721","0","4717330486","2","29939353721"
